Entity,Code,Day,total_vaccinations
United Arab Emirates,ARE,2/22/2021,5557793
United Arab Emirates,ARE,2/23/2021,5668264
United Arab Emirates,ARE,2/24/2021,5761463
United Arab Emirates,ARE,2/25/2021,5846036
United Arab Emirates,ARE,2/26/2021,5933299
United Arab Emirates,ARE,2/27/2021,6015089
United Arab Emirates,ARE,2/28/2021,6020461
United Arab Emirates,ARE,3/1/2021,6028417
United Arab Emirates,ARE,3/2/2021,6094956
United Arab Emirates,ARE,3/3/2021,6168330
United Arab Emirates,ARE,3/4/2021,6204004
United Arab Emirates,ARE,3/5/2021,6235316
United Arab Emirates,ARE,3/6/2021,6265860
United Arab Emirates,ARE,3/7/2021,6273009
United Arab Emirates,ARE,3/8/2021,6287751
United Arab Emirates,ARE,3/9/2021,6325211
United Arab Emirates,ARE,3/10/2021,6367861
United Arab Emirates,ARE,3/11/2021,6407350
United Arab Emirates,ARE,3/12/2021,6462887
United Arab Emirates,ARE,3/13/2021,6516723
United Arab Emirates,ARE,3/14/2021,6540912
United Arab Emirates,ARE,3/15/2021,6578881
United Arab Emirates,ARE,3/16/2021,6668627
United Arab Emirates,ARE,3/17/2021,6830369
United Arab Emirates,ARE,3/18/2021,6980466
United Arab Emirates,ARE,3/19/2021,7124146
United Arab Emirates,ARE,3/20/2021,7181056
United Arab Emirates,ARE,3/21/2021,7298768
United Arab Emirates,ARE,3/22/2021,7374725
United Arab Emirates,ARE,3/23/2021,7477881
United Arab Emirates,ARE,3/24/2021,7603328
United Arab Emirates,ARE,3/25/2021,7730375
United Arab Emirates,ARE,3/26/2021,7799517
United Arab Emirates,ARE,3/27/2021,7959682
United Arab Emirates,ARE,3/28/2021,8081751
United Arab Emirates,ARE,3/29/2021,8133841
United Arab Emirates,ARE,3/30/2021,8220783
United Arab Emirates,ARE,3/31/2021,8308469
United Arab Emirates,ARE,4/1/2021,8391302
United Arab Emirates,ARE,4/2/2021,8491382
United Arab Emirates,ARE,4/3/2021,8559291
United Arab Emirates,ARE,4/4/2021,8578979
United Arab Emirates,ARE,4/5/2021,8596722
United Arab Emirates,ARE,4/6/2021,8659503
United Arab Emirates,ARE,4/7/2021,8707073
United Arab Emirates,ARE,4/8/2021,8889571
United Arab Emirates,ARE,4/9/2021,8923543
United Arab Emirates,ARE,4/10/2021,8975014
United Arab Emirates,ARE,4/11/2021,9005444
United Arab Emirates,ARE,4/12/2021,9037923
United Arab Emirates,ARE,4/13/2021,9156728
United Arab Emirates,ARE,4/14/2021,9295462
United Arab Emirates,ARE,4/15/2021,9387344
United Arab Emirates,ARE,4/16/2021,9489684
United Arab Emirates,ARE,4/17/2021,9601463
United Arab Emirates,ARE,4/18/2021,9630200
United Arab Emirates,ARE,4/19/2021,9675205
United Arab Emirates,ARE,4/21/2021,9900002
United Arab Emirates,ARE,4/22/2021,10001241
United Arab Emirates,ARE,4/23/2021,10194266
United Arab Emirates,ARE,4/25/2021,10215846
United Arab Emirates,ARE,4/26/2021,10254053
United Arab Emirates,ARE,4/27/2021,10336214
United Arab Emirates,ARE,4/28/2021,10466251
United Arab Emirates,ARE,4/29/2021,10547584
United Arab Emirates,ARE,5/1/2021,10609950
United Arab Emirates,ARE,5/2/2021,10634693
United Arab Emirates,ARE,5/3/2021,10666924
United Arab Emirates,ARE,5/4/2021,10779163
United Arab Emirates,ARE,5/5/2021,10834453
United Arab Emirates,ARE,5/6/2021,10907264
United Arab Emirates,ARE,5/7/2021,11048547
United Arab Emirates,ARE,5/8/2021,11126889
United Arab Emirates,ARE,5/9/2021,11145934
United Arab Emirates,ARE,5/10/2021,11186348
United Arab Emirates,ARE,5/11/2021,11273344
United Arab Emirates,ARE,5/12/2021,11366954
United Arab Emirates,ARE,5/13/2021,11422565
United Arab Emirates,ARE,5/14/2021,11445680
United Arab Emirates,ARE,5/15/2021,11448363
United Arab Emirates,ARE,5/16/2021,11450769
United Arab Emirates,ARE,5/17/2021,11489475
United Arab Emirates,ARE,5/18/2021,11594068
United Arab Emirates,ARE,5/19/2021,11704191
United Arab Emirates,ARE,5/20/2021,11822054
United Arab Emirates,ARE,5/21/2021,12034349
United Arab Emirates,ARE,5/23/2021,12165848
United Arab Emirates,ARE,5/25/2021,12415548
United Arab Emirates,ARE,5/26/2021,12531970
United Arab Emirates,ARE,5/28/2021,12646025
United Arab Emirates,ARE,5/29/2021,12756630
United Arab Emirates,ARE,5/30/2021,12811422
United Arab Emirates,ARE,5/31/2021,12870553
United Arab Emirates,ARE,6/1/2021,12967716
United Arab Emirates,ARE,6/2/2021,13066261
United Arab Emirates,ARE,6/3/2021,13227344
United Arab Emirates,ARE,6/5/2021,13294010
United Arab Emirates,ARE,6/6/2021,13315751
United Arab Emirates,ARE,6/7/2021,13347300
United Arab Emirates,ARE,6/9/2021,13507943
United Arab Emirates,ARE,6/10/2021,13590206
United Arab Emirates,ARE,6/11/2021,13684429
United Arab Emirates,ARE,6/12/2021,13785663
United Arab Emirates,ARE,6/13/2021,13808426
United Arab Emirates,ARE,6/14/2021,13848062
United Arab Emirates,ARE,6/15/2021,13964439
United Arab Emirates,ARE,6/16/2021,14068507
United Arab Emirates,ARE,6/17/2021,14182020
United Arab Emirates,ARE,6/18/2021,14298438
United Arab Emirates,ARE,6/19/2021,14428916
United Arab Emirates,ARE,6/20/2021,14512626
United Arab Emirates,ARE,6/21/2021,14631482
United Arab Emirates,ARE,6/23/2021,14735666
United Arab Emirates,ARE,6/24/2021,14834355
United Arab Emirates,ARE,6/25/2021,14940031
United Arab Emirates,ARE,6/26/2021,15043227
United Arab Emirates,ARE,6/27/2021,15073743
United Arab Emirates,ARE,6/28/2021,15111234
United Arab Emirates,ARE,6/29/2021,15198661
United Arab Emirates,ARE,6/30/2021,15362342
United Arab Emirates,ARE,7/2/2021,15428281
United Arab Emirates,ARE,7/3/2021,15504238
United Arab Emirates,ARE,7/4/2021,15534207
United Arab Emirates,ARE,7/5/2021,15574641
United Arab Emirates,ARE,7/6/2021,15650988
United Arab Emirates,ARE,7/7/2021,15728415
United Arab Emirates,ARE,7/8/2021,15795853
United Arab Emirates,ARE,7/9/2021,15865306
United Arab Emirates,ARE,7/10/2021,15915717
United Arab Emirates,ARE,7/11/2021,15934124
United Arab Emirates,ARE,7/12/2021,15968660
United Arab Emirates,ARE,7/13/2021,16042491
United Arab Emirates,ARE,7/14/2021,16120004
United Arab Emirates,ARE,7/15/2021,16194526
United Arab Emirates,ARE,7/16/2021,16263585
United Arab Emirates,ARE,7/18/2021,16358244
United Arab Emirates,ARE,7/19/2021,16375149
United Arab Emirates,ARE,7/20/2021,16444844
United Arab Emirates,ARE,7/25/2021,16495917
United Arab Emirates,ARE,7/26/2021,16524169
United Arab Emirates,ARE,7/27/2021,16587478
United Arab Emirates,ARE,7/28/2021,16645208
United Arab Emirates,ARE,7/29/2021,16676766
United Arab Emirates,ARE,7/31/2021,16795717
United Arab Emirates,ARE,8/1/2021,16810996
United Arab Emirates,ARE,8/2/2021,16832021
United Arab Emirates,ARE,8/3/2021,16884412
United Arab Emirates,ARE,8/4/2021,16935702
United Arab Emirates,ARE,8/5/2021,16988539
United Arab Emirates,ARE,8/6/2021,17037618
United Arab Emirates,ARE,8/7/2021,17097354
United Arab Emirates,ARE,8/8/2021,17113003
United Arab Emirates,ARE,8/9/2021,17137750
United Arab Emirates,ARE,8/10/2021,17197497
United Arab Emirates,ARE,8/11/2021,17245815
United Arab Emirates,ARE,8/12/2021,17288318
United Arab Emirates,ARE,8/13/2021,17313163
United Arab Emirates,ARE,8/15/2021,17376128
United Arab Emirates,ARE,8/16/2021,17398458
United Arab Emirates,ARE,8/17/2021,17454250
United Arab Emirates,ARE,8/18/2021,17506683
United Arab Emirates,ARE,8/19/2021,17566410
United Arab Emirates,ARE,8/20/2021,17622541
United Arab Emirates,ARE,8/21/2021,17683483
United Arab Emirates,ARE,8/24/2021,17776853
United Arab Emirates,ARE,8/25/2021,17843063
United Arab Emirates,ARE,8/26/2021,17909062
United Arab Emirates,ARE,8/28/2021,17974190
United Arab Emirates,ARE,8/29/2021,18060832
United Arab Emirates,ARE,8/30/2021,18095160
United Arab Emirates,ARE,8/31/2021,18158991
United Arab Emirates,ARE,9/1/2021,18289168
United Arab Emirates,ARE,9/3/2021,18339225
United Arab Emirates,ARE,9/4/2021,18389144
United Arab Emirates,ARE,9/6/2021,18439345
United Arab Emirates,ARE,9/7/2021,18542213
United Arab Emirates,ARE,9/9/2021,18710538
United Arab Emirates,ARE,9/10/2021,18801148
United Arab Emirates,ARE,9/11/2021,18860966
United Arab Emirates,ARE,9/12/2021,18942543
United Arab Emirates,ARE,9/13/2021,18997951
United Arab Emirates,ARE,9/14/2021,19073549
United Arab Emirates,ARE,9/15/2021,19163754
United Arab Emirates,ARE,9/16/2021,19247164
United Arab Emirates,ARE,9/17/2021,19330107
United Arab Emirates,ARE,9/18/2021,19412656
United Arab Emirates,ARE,9/19/2021,19445872
United Arab Emirates,ARE,9/20/2021,19486569
United Arab Emirates,ARE,9/21/2021,19549263
United Arab Emirates,ARE,9/22/2021,19653364
United Arab Emirates,ARE,9/23/2021,19713423
United Arab Emirates,ARE,9/24/2021,19775346
United Arab Emirates,ARE,9/25/2021,19847232
United Arab Emirates,ARE,9/27/2021,19872799
United Arab Emirates,ARE,9/28/2021,19963359
United Arab Emirates,ARE,9/29/2021,20018034
United Arab Emirates,ARE,9/30/2021,20052399
United Arab Emirates,ARE,10/1/2021,20121481
United Arab Emirates,ARE,10/3/2021,20196549
United Arab Emirates,ARE,10/4/2021,20228472
United Arab Emirates,ARE,10/5/2021,20273265
United Arab Emirates,ARE,10/6/2021,20320419
United Arab Emirates,ARE,10/7/2021,20364737
United Arab Emirates,ARE,10/8/2021,20409126
United Arab Emirates,ARE,10/9/2021,20453897
United Arab Emirates,ARE,10/10/2021,20479211
United Arab Emirates,ARE,10/13/2021,20552839
United Arab Emirates,ARE,10/14/2021,20588026
United Arab Emirates,ARE,10/15/2021,20619734
United Arab Emirates,ARE,10/16/2021,20661005
United Arab Emirates,ARE,10/17/2021,20676621
United Arab Emirates,ARE,10/18/2021,20699820
United Arab Emirates,ARE,10/19/2021,20740855
United Arab Emirates,ARE,10/20/2021,20776261
United Arab Emirates,ARE,10/21/2021,20798877
United Arab Emirates,ARE,10/23/2021,20861737
United Arab Emirates,ARE,10/24/2021,20875213
United Arab Emirates,ARE,10/25/2021,20895739
United Arab Emirates,ARE,10/26/2021,20940231
United Arab Emirates,ARE,10/27/2021,20973866
United Arab Emirates,ARE,10/28/2021,21014342
United Arab Emirates,ARE,10/29/2021,21051277
United Arab Emirates,ARE,10/30/2021,21075235
United Arab Emirates,ARE,10/31/2021,21124819
United Arab Emirates,ARE,11/1/2021,21147481
United Arab Emirates,ARE,11/2/2021,21173972
United Arab Emirates,ARE,11/3/2021,21219066
United Arab Emirates,ARE,11/4/2021,21248655
United Arab Emirates,ARE,11/5/2021,21275030
United Arab Emirates,ARE,11/6/2021,21298068
United Arab Emirates,ARE,11/7/2021,21326489
United Arab Emirates,ARE,11/8/2021,21348200
United Arab Emirates,ARE,11/9/2021,21377226
United Arab Emirates,ARE,11/10/2021,21404200
United Arab Emirates,ARE,11/11/2021,21434487
United Arab Emirates,ARE,11/12/2021,21477305
United Arab Emirates,ARE,11/15/2021,21548528
United Kingdom,GBR,1/10/2021,2677971
United Kingdom,GBR,1/11/2021,2843815
United Kingdom,GBR,1/12/2021,3067541
United Kingdom,GBR,1/13/2021,3356229
United Kingdom,GBR,1/14/2021,3678180
United Kingdom,GBR,1/15/2021,4023705
United Kingdom,GBR,1/16/2021,4322456
United Kingdom,GBR,1/17/2021,4514802
United Kingdom,GBR,1/18/2021,4723443
United Kingdom,GBR,1/19/2021,5070365
United Kingdom,GBR,1/20/2021,5437284
United Kingdom,GBR,1/21/2021,5849899
United Kingdom,GBR,1/22/2021,6329968
United Kingdom,GBR,1/23/2021,6822981
United Kingdom,GBR,1/24/2021,7044048
United Kingdom,GBR,1/25/2021,7325773
United Kingdom,GBR,1/26/2021,7638543
United Kingdom,GBR,1/27/2021,7953250
United Kingdom,GBR,1/28/2021,8369438
United Kingdom,GBR,1/29/2021,8859372
United Kingdom,GBR,1/30/2021,9468382
United Kingdom,GBR,1/31/2021,9790576
United Kingdom,GBR,2/1/2021,10143511
United Kingdom,GBR,2/2/2021,10520433
United Kingdom,GBR,2/3/2021,10992444
United Kingdom,GBR,2/4/2021,11477040
United Kingdom,GBR,2/5/2021,11975267
United Kingdom,GBR,2/6/2021,12526737
United Kingdom,GBR,2/7/2021,12806587
United Kingdom,GBR,2/8/2021,13162878
United Kingdom,GBR,2/9/2021,13577851
United Kingdom,GBR,2/10/2021,14033555
United Kingdom,GBR,2/11/2021,14542318
United Kingdom,GBR,2/12/2021,15091696
United Kingdom,GBR,2/13/2021,15599904
United Kingdom,GBR,2/14/2021,15839781
United Kingdom,GBR,2/15/2021,16122272
United Kingdom,GBR,2/16/2021,16499549
United Kingdom,GBR,2/17/2021,16996806
United Kingdom,GBR,2/18/2021,17465127
United Kingdom,GBR,2/19/2021,17852327
United Kingdom,GBR,2/20/2021,18197269
United Kingdom,GBR,2/21/2021,18348165
United Kingdom,GBR,2/22/2021,18558969
United Kingdom,GBR,2/23/2021,18911978
United Kingdom,GBR,2/24/2021,19392553
United Kingdom,GBR,2/25/2021,19913592
United Kingdom,GBR,2/26/2021,20450858
United Kingdom,GBR,2/27/2021,20885683
United Kingdom,GBR,2/28/2021,21091267
United Kingdom,GBR,3/1/2021,21322717
United Kingdom,GBR,3/2/2021,21599027
United Kingdom,GBR,3/3/2021,21946433
United Kingdom,GBR,3/4/2021,22392883
United Kingdom,GBR,3/5/2021,22887118
United Kingdom,GBR,3/6/2021,23335514
United Kingdom,GBR,3/7/2021,23519898
United Kingdom,GBR,3/8/2021,23773959
United Kingdom,GBR,3/9/2021,24064182
United Kingdom,GBR,3/10/2021,24405231
United Kingdom,GBR,3/11/2021,24759603
United Kingdom,GBR,3/12/2021,25216857
United Kingdom,GBR,3/13/2021,25781120
United Kingdom,GBR,3/14/2021,26063501
United Kingdom,GBR,3/15/2021,26503552
United Kingdom,GBR,3/16/2021,27032671
United Kingdom,GBR,3/17/2021,27614526
United Kingdom,GBR,3/18/2021,28274802
United Kingdom,GBR,3/19/2021,29015457
United Kingdom,GBR,3/20/2021,29859742
United Kingdom,GBR,3/21/2021,30279360
United Kingdom,GBR,3/22/2021,30691557
United Kingdom,GBR,3/23/2021,31186362
United Kingdom,GBR,3/24/2021,31766669
United Kingdom,GBR,3/25/2021,32325993
United Kingdom,GBR,3/26/2021,33020952
United Kingdom,GBR,3/27/2021,33684114
United Kingdom,GBR,3/28/2021,34125256
United Kingdom,GBR,3/29/2021,34530295
United Kingdom,GBR,3/30/2021,35033894
United Kingdom,GBR,3/31/2021,35660902
United Kingdom,GBR,4/1/2021,36277136
United Kingdom,GBR,4/2/2021,36631187
United Kingdom,GBR,4/3/2021,36917986
United Kingdom,GBR,4/4/2021,37013749
United Kingdom,GBR,4/5/2021,37119083
United Kingdom,GBR,4/6/2021,37391103
United Kingdom,GBR,4/7/2021,37899029
United Kingdom,GBR,4/8/2021,38444540
United Kingdom,GBR,4/9/2021,39001554
United Kingdom,GBR,4/10/2021,39587893
United Kingdom,GBR,4/11/2021,39846781
United Kingdom,GBR,4/12/2021,40107877
United Kingdom,GBR,4/13/2021,40496685
United Kingdom,GBR,4/14/2021,40958303
United Kingdom,GBR,4/15/2021,41505768
United Kingdom,GBR,4/16/2021,42140989
United Kingdom,GBR,4/17/2021,42780069
United Kingdom,GBR,4/18/2021,43084487
United Kingdom,GBR,4/19/2021,43457910
United Kingdom,GBR,4/20/2021,43915559
United Kingdom,GBR,4/21/2021,44450252
United Kingdom,GBR,4/22/2021,45012308
United Kingdom,GBR,4/23/2021,45613109
United Kingdom,GBR,4/24/2021,46309512
United Kingdom,GBR,4/25/2021,46650008
United Kingdom,GBR,4/26/2021,47045391
United Kingdom,GBR,4/27/2021,47540984
United Kingdom,GBR,4/28/2021,48138009
United Kingdom,GBR,4/29/2021,48752144
United Kingdom,GBR,4/30/2021,49319518
United Kingdom,GBR,5/1/2021,49834997
United Kingdom,GBR,5/2/2021,50097812
United Kingdom,GBR,5/3/2021,50297911
United Kingdom,GBR,5/4/2021,50682567
United Kingdom,GBR,5/5/2021,51225890
United Kingdom,GBR,5/6/2021,51834361
United Kingdom,GBR,5/7/2021,52433184
United Kingdom,GBR,5/8/2021,53041048
United Kingdom,GBR,5/9/2021,53328845
United Kingdom,GBR,5/10/2021,53675733
United Kingdom,GBR,5/11/2021,54160993
United Kingdom,GBR,5/12/2021,54797640
United Kingdom,GBR,5/13/2021,55434965
United Kingdom,GBR,5/14/2021,56048435
United Kingdom,GBR,5/15/2021,56677012
United Kingdom,GBR,5/16/2021,56992075
United Kingdom,GBR,5/17/2021,57357857
United Kingdom,GBR,5/18/2021,57855958
United Kingdom,GBR,5/19/2021,58489834
United Kingdom,GBR,5/20/2021,59178397
United Kingdom,GBR,5/21/2021,59824737
United Kingdom,GBR,5/22/2021,60587098
United Kingdom,GBR,5/23/2021,60965594
United Kingdom,GBR,5/24/2021,61420928
United Kingdom,GBR,5/25/2021,61995062
United Kingdom,GBR,5/26/2021,62658639
United Kingdom,GBR,5/27/2021,63349252
United Kingdom,GBR,5/28/2021,63989645
United Kingdom,GBR,5/29/2021,64592019
United Kingdom,GBR,5/30/2021,64923228
United Kingdom,GBR,5/31/2021,65211877
United Kingdom,GBR,6/1/2021,65658949
United Kingdom,GBR,6/2/2021,66180731
United Kingdom,GBR,6/3/2021,66749638
United Kingdom,GBR,6/4/2021,67317593
United Kingdom,GBR,6/5/2021,67994584
United Kingdom,GBR,6/6/2021,68381870
United Kingdom,GBR,6/7/2021,68800879
United Kingdom,GBR,6/8/2021,69251163
United Kingdom,GBR,6/9/2021,69743980
United Kingdom,GBR,6/10/2021,70253625
United Kingdom,GBR,6/11/2021,70769348
United Kingdom,GBR,6/12/2021,71343859
United Kingdom,GBR,6/13/2021,71672208
United Kingdom,GBR,6/14/2021,72040763
United Kingdom,GBR,6/15/2021,72461462
United Kingdom,GBR,6/16/2021,72891861
United Kingdom,GBR,6/17/2021,73359099
United Kingdom,GBR,6/18/2021,73787916
United Kingdom,GBR,6/19/2021,74304520
United Kingdom,GBR,6/20/2021,74577678
United Kingdom,GBR,6/21/2021,74638083
United Kingdom,GBR,6/22/2021,75188795
United Kingdom,GBR,6/23/2021,75564430
United Kingdom,GBR,6/24/2021,75963777
United Kingdom,GBR,6/25/2021,76341044
United Kingdom,GBR,6/26/2021,76774990
United Kingdom,GBR,6/27/2021,77038257
United Kingdom,GBR,6/28/2021,77303533
United Kingdom,GBR,6/29/2021,77592212
United Kingdom,GBR,6/30/2021,77909177
United Kingdom,GBR,7/1/2021,78254768
United Kingdom,GBR,7/2/2021,78555851
United Kingdom,GBR,7/3/2021,78889449
United Kingdom,GBR,7/4/2021,79078081
United Kingdom,GBR,7/5/2021,79302857
United Kingdom,GBR,7/6/2021,79541794
United Kingdom,GBR,7/7/2021,79800224
United Kingdom,GBR,7/8/2021,80072121
United Kingdom,GBR,7/9/2021,80341023
United Kingdom,GBR,7/10/2021,80646232
United Kingdom,GBR,7/11/2021,80795852
United Kingdom,GBR,7/12/2021,80975508
United Kingdom,GBR,7/13/2021,81192857
United Kingdom,GBR,7/14/2021,81438892
United Kingdom,GBR,7/15/2021,81702466
United Kingdom,GBR,7/16/2021,81974271
United Kingdom,GBR,7/17/2021,82266702
United Kingdom,GBR,7/18/2021,82413766
United Kingdom,GBR,7/19/2021,82592996
United Kingdom,GBR,7/20/2021,82793310
United Kingdom,GBR,7/21/2021,83021749
United Kingdom,GBR,7/22/2021,83254082
United Kingdom,GBR,7/23/2021,83486397
United Kingdom,GBR,7/24/2021,83734088
United Kingdom,GBR,7/25/2021,83876595
United Kingdom,GBR,7/26/2021,84055550
United Kingdom,GBR,7/27/2021,84242602
United Kingdom,GBR,7/28/2021,84457622
United Kingdom,GBR,7/29/2021,84679893
United Kingdom,GBR,7/30/2021,84887713
United Kingdom,GBR,7/31/2021,85138553
United Kingdom,GBR,8/1/2021,85277829
United Kingdom,GBR,8/2/2021,85430113
United Kingdom,GBR,8/3/2021,85602164
United Kingdom,GBR,8/4/2021,85801167
United Kingdom,GBR,8/5/2021,86009359
United Kingdom,GBR,8/6/2021,86214691
United Kingdom,GBR,8/7/2021,86466264
United Kingdom,GBR,8/8/2021,86611177
United Kingdom,GBR,8/9/2021,86780455
United Kingdom,GBR,8/10/2021,86969109
United Kingdom,GBR,8/11/2021,87184438
United Kingdom,GBR,8/12/2021,87421381
United Kingdom,GBR,8/13/2021,87633456
United Kingdom,GBR,8/14/2021,87879643
United Kingdom,GBR,8/15/2021,88037283
United Kingdom,GBR,8/16/2021,88211389
United Kingdom,GBR,8/17/2021,88401088
United Kingdom,GBR,8/18/2021,88617595
United Kingdom,GBR,8/19/2021,88848633
United Kingdom,GBR,8/20/2021,89076910
United Kingdom,GBR,8/21/2021,89344797
United Kingdom,GBR,8/22/2021,89501494
United Kingdom,GBR,8/23/2021,89679178
United Kingdom,GBR,8/24/2021,89865264
United Kingdom,GBR,8/25/2021,90095045
United Kingdom,GBR,8/26/2021,90295121
United Kingdom,GBR,8/27/2021,90471514
United Kingdom,GBR,8/28/2021,90648473
United Kingdom,GBR,8/29/2021,90752303
United Kingdom,GBR,8/30/2021,90838594
United Kingdom,GBR,8/31/2021,90997895
United Kingdom,GBR,9/1/2021,91155368
United Kingdom,GBR,9/2/2021,91314745
United Kingdom,GBR,9/3/2021,91460601
United Kingdom,GBR,9/4/2021,91630208
United Kingdom,GBR,9/5/2021,91725196
United Kingdom,GBR,9/6/2021,91827909
United Kingdom,GBR,9/7/2021,91940381
United Kingdom,GBR,9/8/2021,92053472
United Kingdom,GBR,9/9/2021,92175948
United Kingdom,GBR,9/10/2021,92293823
United Kingdom,GBR,9/11/2021,92419795
United Kingdom,GBR,9/12/2021,92487365
United Kingdom,GBR,9/13/2021,92567446
United Kingdom,GBR,9/14/2021,92651816
United Kingdom,GBR,9/15/2021,92739508
United Kingdom,GBR,9/16/2021,92826532
United Kingdom,GBR,9/17/2021,92907694
United Kingdom,GBR,9/18/2021,93006389
United Kingdom,GBR,9/19/2021,93055386
United Kingdom,GBR,9/20/2021,93121878
United Kingdom,GBR,9/21/2021,93185668
United Kingdom,GBR,9/22/2021,93252394
United Kingdom,GBR,9/23/2021,93322065
United Kingdom,GBR,9/24/2021,93394441
United Kingdom,GBR,9/25/2021,93465855
United Kingdom,GBR,9/26/2021,93507378
United Kingdom,GBR,9/27/2021,93565474
United Kingdom,GBR,9/28/2021,93630859
United Kingdom,GBR,9/29/2021,93696491
United Kingdom,GBR,9/30/2021,94633524
United Kingdom,GBR,10/1/2021,94859905
United Kingdom,GBR,10/2/2021,95119823
United Kingdom,GBR,10/3/2021,95254996
United Kingdom,GBR,10/4/2021,95445881
United Kingdom,GBR,10/5/2021,95671900
United Kingdom,GBR,10/6/2021,95895401
United Kingdom,GBR,10/7/2021,96134715
United Kingdom,GBR,10/8/2021,96369396
United Kingdom,GBR,10/9/2021,96685077
United Kingdom,GBR,10/10/2021,96820110
United Kingdom,GBR,10/11/2021,96997450
United Kingdom,GBR,10/12/2021,97224561
United Kingdom,GBR,10/13/2021,97754591
United Kingdom,GBR,10/14/2021,98065088
United Kingdom,GBR,10/15/2021,98356171
United Kingdom,GBR,10/16/2021,98724853
United Kingdom,GBR,10/17/2021,98877987
United Kingdom,GBR,10/18/2021,99119443
United Kingdom,GBR,10/19/2021,99427187
United Kingdom,GBR,10/20/2021,99759726
United Kingdom,GBR,10/21/2021,100447478
United Kingdom,GBR,10/22/2021,100818583
United Kingdom,GBR,10/23/2021,101259347
United Kingdom,GBR,10/24/2021,101473681
United Kingdom,GBR,10/25/2021,101777928
United Kingdom,GBR,10/26/2021,102106510
United Kingdom,GBR,10/27/2021,102461683
United Kingdom,GBR,10/28/2021,102827764
United Kingdom,GBR,10/29/2021,103176238
United Kingdom,GBR,10/30/2021,103610105
United Kingdom,GBR,10/31/2021,103814905
United Kingdom,GBR,11/1/2021,104112757
United Kingdom,GBR,11/2/2021,104477012
United Kingdom,GBR,11/3/2021,104896053
United Kingdom,GBR,11/4/2021,105294664
United Kingdom,GBR,11/5/2021,105683491
United Kingdom,GBR,11/6/2021,106167621
United Kingdom,GBR,11/7/2021,106417956
United Kingdom,GBR,11/8/2021,106749454
United Kingdom,GBR,11/9/2021,107150783
United Kingdom,GBR,11/10/2021,107849975
United Kingdom,GBR,11/11/2021,108279832
United Kingdom,GBR,11/12/2021,108693992
United Kingdom,GBR,11/13/2021,109213829
United Kingdom,GBR,11/14/2021,109471164
United Kingdom,GBR,11/15/2021,109807847
United Kingdom,GBR,11/16/2021,110206709
United Kingdom,GBR,11/17/2021,110646342
United Kingdom,GBR,11/18/2021,111082929
United Kingdom,GBR,11/19/2021,111495504
United Kingdom,GBR,11/20/2021,112008774
United Kingdom,GBR,11/21/2021,112277085
United Kingdom,GBR,11/22/2021,112627026
United Kingdom,GBR,11/23/2021,113041002
United Kingdom,GBR,11/24/2021,113467966
United Kingdom,GBR,11/25/2021,113910449
United Kingdom,GBR,11/26/2021,114321190
United Kingdom,GBR,11/27/2021,114842975
United Kingdom,GBR,11/28/2021,115179248
United Kingdom,GBR,11/29/2021,115546402
United Kingdom,GBR,11/30/2021,116001687
United Kingdom,GBR,12/1/2021,116467922
United States,USA,12/13/2020,22466
United States,USA,12/14/2020,26812
United States,USA,12/15/2020,75844
