Entity,Code,Day,total_boosters
United Kingdom,GBR,10/14/2021,3432703
United Kingdom,GBR,10/15/2021,3653591
United Kingdom,GBR,10/16/2021,3959791
United Kingdom,GBR,10/17/2021,4077823
United Kingdom,GBR,10/18/2021,4256028
United Kingdom,GBR,10/19/2021,4488103
United Kingdom,GBR,10/20/2021,4745197
United Kingdom,GBR,10/21/2021,5357389
United Kingdom,GBR,10/22/2021,5656074
United Kingdom,GBR,10/23/2021,6026503
United Kingdom,GBR,10/24/2021,6197008
United Kingdom,GBR,10/25/2021,6442000
United Kingdom,GBR,10/26/2021,6706468
United Kingdom,GBR,10/27/2021,6995982
United Kingdom,GBR,10/28/2021,7293638
United Kingdom,GBR,10/29/2021,7578866
United Kingdom,GBR,10/30/2021,7951280
United Kingdom,GBR,10/31/2021,8115229
United Kingdom,GBR,11/1/2021,8356172
United Kingdom,GBR,11/2/2021,8652842
United Kingdom,GBR,11/3/2021,9012676
United Kingdom,GBR,11/4/2021,9347074
United Kingdom,GBR,11/5/2021,9669777
United Kingdom,GBR,11/6/2021,10092659
United Kingdom,GBR,11/7/2021,10302544
United Kingdom,GBR,11/8/2021,10580122
United Kingdom,GBR,11/9/2021,10920416
United Kingdom,GBR,11/10/2021,11452654
United Kingdom,GBR,11/11/2021,11823643
United Kingdom,GBR,11/12/2021,12181417
United Kingdom,GBR,11/13/2021,12643402
United Kingdom,GBR,11/14/2021,12860751
United Kingdom,GBR,11/15/2021,13147333
United Kingdom,GBR,11/16/2021,13494890
United Kingdom,GBR,11/17/2021,13879311
United Kingdom,GBR,11/18/2021,14266368
United Kingdom,GBR,11/19/2021,14630252
United Kingdom,GBR,11/20/2021,15093316
United Kingdom,GBR,11/21/2021,15331311
United Kingdom,GBR,11/22/2021,15639477
United Kingdom,GBR,11/23/2021,16004629
United Kingdom,GBR,11/24/2021,16383575
United Kingdom,GBR,11/25/2021,16779656
United Kingdom,GBR,11/26/2021,17146418
United Kingdom,GBR,11/27/2021,17611529
United Kingdom,GBR,11/28/2021,17896864
United Kingdom,GBR,11/29/2021,18215535
United Kingdom,GBR,11/30/2021,18608124
United Kingdom,GBR,12/1/2021,19015975
United States,USA,8/13/2021,12628
United States,USA,8/14/2021,46302
United States,USA,8/15/2021,77030
United States,USA,8/16/2021,152698
United States,USA,8/17/2021,246317
United States,USA,8/18/2021,356435
United States,USA,8/19/2021,464486
United States,USA,8/20/2021,579220
United States,USA,8/21/2021,637002
United States,USA,8/22/2021,666578
United States,USA,8/23/2021,758153
United States,USA,8/24/2021,852757
United States,USA,8/25/2021,950157
United States,USA,8/26/2021,1054784
United States,USA,8/27/2021,1174159
United States,USA,8/28/2021,1234692
United States,USA,8/29/2021,1268068
United States,USA,8/30/2021,1362104
United States,USA,8/31/2021,1464616
United States,USA,9/1/2021,1573721
United States,USA,9/2/2021,1681428
United States,USA,9/3/2021,1793904
United States,USA,9/4/2021,1835523
United States,USA,9/5/2021,1861049
United States,USA,9/6/2021,1871243
United States,USA,9/7/2021,1958207
United States,USA,9/8/2021,2048320
United States,USA,9/9/2021,2139970
United States,USA,9/10/2021,2240539
United States,USA,9/11/2021,2286361
United States,USA,9/12/2021,2307375
United States,USA,9/13/2021,2378240
United States,USA,9/14/2021,2447906
United States,USA,9/15/2021,2519465
United States,USA,9/16/2021,2591899
United States,USA,9/17/2021,2676522
United States,USA,9/18/2021,2721954
United States,USA,9/19/2021,2743369
United States,USA,9/20/2021,2823928
United States,USA,9/21/2021,2907629
United States,USA,9/22/2021,2988570
United States,USA,9/23/2021,3085836
United States,USA,9/24/2021,3331920
United States,USA,9/25/2021,3560510
United States,USA,9/26/2021,3694743
United States,USA,9/27/2021,4174571
United States,USA,9/28/2021,4681707
United States,USA,9/29/2021,5190212
United States,USA,9/30/2021,5711388
United States,USA,10/1/2021,6270081
United States,USA,10/2/2021,6505628
United States,USA,10/3/2021,6626079
United States,USA,10/4/2021,7075584
United States,USA,10/5/2021,7562208
United States,USA,10/6/2021,8052311
United States,USA,10/7/2021,8523890
United States,USA,10/8/2021,9039582
United States,USA,10/9/2021,9248467
United States,USA,10/10/2021,9355572
United States,USA,10/11/2021,9737886
United States,USA,10/12/2021,10170460
United States,USA,10/13/2021,10590335
United States,USA,10/14/2021,11019656
United States,USA,10/15/2021,11496015
United States,USA,10/16/2021,11691869
United States,USA,10/17/2021,11786126
United States,USA,10/18/2021,12158405
United States,USA,10/19/2021,12556774
United States,USA,10/20/2021,12962496
United States,USA,10/21/2021,13381827
United States,USA,10/22/2021,14158491
United States,USA,10/23/2021,14642394
United States,USA,10/24/2021,14905832
United States,USA,10/25/2021,15846566
United States,USA,10/26/2021,16826587
United States,USA,10/27/2021,17849821
United States,USA,10/28/2021,18864835
United States,USA,10/29/2021,19989126
United States,USA,10/30/2021,20482931
United States,USA,10/31/2021,20727414
United States,USA,11/1/2021,21607406
United States,USA,11/2/2021,22551809
United States,USA,11/3/2021,23521144
United States,USA,11/4/2021,24518926
United States,USA,11/5/2021,25641087
United States,USA,11/6/2021,26125004
United States,USA,11/7/2021,26360174
United States,USA,11/8/2021,27104065
United States,USA,11/9/2021,27962600
United States,USA,11/10/2021,28883266
United States,USA,11/11/2021,29685876
United States,USA,11/12/2021,30725785
United States,USA,11/13/2021,31215606
United States,USA,11/14/2021,31472825
United States,USA,11/15/2021,32316105
United States,USA,11/16/2021,33249595
United States,USA,11/17/2021,34225849
United States,USA,11/18/2021,35224862
United States,USA,11/19/2021,36391247
United States,USA,11/20/2021,36995381
United States,USA,11/21/2021,37336641
United States,USA,11/22/2021,38375753
United States,USA,11/23/2021,39382601
United States,USA,11/24/2021,40119462
United States,USA,11/25/2021,40130378
United States,USA,11/26/2021,40769198
United States,USA,11/27/2021,41179147
United States,USA,11/28/2021,41442577
United States,USA,11/29/2021,42234032
United States,USA,11/30/2021,42820895
United States,USA,12/1/2021,42898528
United States,USA,12/2/2021,42898528
Upper middle income,,6/30/2021,298841
Upper middle income,,7/1/2021,559397
Upper middle income,,7/2/2021,908579
Upper middle income,,7/3/2021,1025309
Upper middle income,,7/4/2021,1362933
Upper middle income,,7/5/2021,1770087
Upper middle income,,7/6/2021,2127310
Upper middle income,,7/7/2021,2470593
Upper middle income,,7/8/2021,2742368
Upper middle income,,7/9/2021,2895205
Upper middle income,,7/10/2021,2948539
Upper middle income,,7/11/2021,3079787
Upper middle income,,7/12/2021,3292550
Upper middle income,,7/13/2021,3477197
Upper middle income,,7/14/2021,3596031
Upper middle income,,7/15/2021,3737892
Upper middle income,,7/16/2021,3762604
Upper middle income,,7/17/2021,3803739
Upper middle income,,7/18/2021,3825503
Upper middle income,,7/19/2021,3865490
Upper middle income,,7/20/2021,3886288
Upper middle income,,7/21/2021,3935431
Upper middle income,,7/22/2021,3989364
Upper middle income,,7/23/2021,4021197
Upper middle income,,7/24/2021,4059208
Upper middle income,,7/25/2021,4224944
Upper middle income,,7/26/2021,4442492
Upper middle income,,7/27/2021,4662410
Upper middle income,,7/28/2021,4884002
Upper middle income,,7/29/2021,5104533
Upper middle income,,7/30/2021,5242926
Upper middle income,,7/31/2021,5285605
Upper middle income,,8/1/2021,5340828
Upper middle income,,8/2/2021,5462928
Upper middle income,,8/3/2021,5606293
Upper middle income,,8/4/2021,5623324
Upper middle income,,8/5/2021,5863190
Upper middle income,,8/6/2021,6002946
Upper middle income,,8/7/2021,6127580
Upper middle income,,8/8/2021,6210047
Upper middle income,,8/9/2021,6373716
Upper middle income,,8/10/2021,6702197
Upper middle income,,8/11/2021,6980082
Upper middle income,,8/12/2021,7267330
Upper middle income,,8/13/2021,7411098
Upper middle income,,8/14/2021,7516170
Upper middle income,,8/15/2021,7591583
Upper middle income,,8/16/2021,7751705
Upper middle income,,8/17/2021,7968552
Upper middle income,,8/18/2021,8328898
Upper middle income,,8/19/2021,8542048
Upper middle income,,8/20/2021,8747147
Upper middle income,,8/21/2021,8812161
Upper middle income,,8/22/2021,8876182
Upper middle income,,8/23/2021,9113095
Upper middle income,,8/24/2021,9313128
Upper middle income,,8/25/2021,9492756
Upper middle income,,8/26/2021,9662761
Upper middle income,,8/27/2021,9802228
Upper middle income,,8/28/2021,9878679
Upper middle income,,8/29/2021,9943642
Upper middle income,,8/30/2021,10033242
Upper middle income,,8/31/2021,10229582
Upper middle income,,9/1/2021,10416697
Upper middle income,,9/2/2021,10573372
Upper middle income,,9/3/2021,10726642
Upper middle income,,9/4/2021,10774772
Upper middle income,,9/5/2021,10834709
Upper middle income,,9/6/2021,11010418
Upper middle income,,9/7/2021,11164408
Upper middle income,,9/8/2021,11312054
Upper middle income,,9/9/2021,11452366
Upper middle income,,9/10/2021,11592946
Upper middle income,,9/11/2021,11648367
Upper middle income,,9/12/2021,11700130
Upper middle income,,9/13/2021,11838107
Upper middle income,,9/14/2021,12010562
Upper middle income,,9/15/2021,12179417
Upper middle income,,9/16/2021,12332719
Upper middle income,,9/17/2021,12456458
Upper middle income,,9/18/2021,12528145
Upper middle income,,9/19/2021,12559938
Upper middle income,,9/20/2021,12730790
Upper middle income,,9/21/2021,12899147
Upper middle income,,9/22/2021,13039147
Upper middle income,,9/23/2021,13157453
Upper middle income,,9/24/2021,13966000
Upper middle income,,9/25/2021,14029060
Upper middle income,,9/26/2021,14075762
Upper middle income,,9/27/2021,14456259
Upper middle income,,9/28/2021,14661234
Upper middle income,,9/29/2021,14773789
Upper middle income,,9/30/2021,15098815
Upper middle income,,10/1/2021,15407379
Upper middle income,,10/2/2021,15589528
Upper middle income,,10/3/2021,15704619
Upper middle income,,10/4/2021,15992276
Upper middle income,,10/5/2021,17256435
Upper middle income,,10/6/2021,17692409
Upper middle income,,10/7/2021,18164323
Upper middle income,,10/8/2021,18643960
Upper middle income,,10/9/2021,18985862
Upper middle income,,10/10/2021,19083723
Upper middle income,,10/11/2021,19349436
Upper middle income,,10/12/2021,19520316
Upper middle income,,10/13/2021,19831204
Upper middle income,,10/14/2021,20203347
Upper middle income,,10/15/2021,20794898
Upper middle income,,10/16/2021,21094606
Upper middle income,,10/17/2021,21260954
Upper middle income,,10/18/2021,21778702
Upper middle income,,10/19/2021,22212203
Upper middle income,,10/20/2021,22736402
Upper middle income,,10/21/2021,23427903
Upper middle income,,10/22/2021,23941320
Upper middle income,,10/23/2021,24281813
Upper middle income,,10/24/2021,24437634
Upper middle income,,10/25/2021,25076314
Upper middle income,,10/26/2021,25747830
Upper middle income,,10/27/2021,26275821
Upper middle income,,10/28/2021,26931631
Upper middle income,,10/29/2021,27608240
Upper middle income,,10/30/2021,27895465
Upper middle income,,10/31/2021,28102451
Upper middle income,,11/1/2021,28360706
Upper middle income,,11/2/2021,28652665
Upper middle income,,11/3/2021,29325267
Upper middle income,,11/4/2021,29734178
Upper middle income,,11/5/2021,68342066
Upper middle income,,11/6/2021,68630720
Upper middle income,,11/7/2021,68847744
Upper middle income,,11/8/2021,69910310
Upper middle income,,11/9/2021,70552195
Upper middle income,,11/10/2021,71170635
Upper middle income,,11/11/2021,71898117
Upper middle income,,11/12/2021,84052076
Upper middle income,,11/13/2021,84438468
Upper middle income,,11/14/2021,84707146
Upper middle income,,11/15/2021,85997524
Upper middle income,,11/16/2021,86504429
Upper middle income,,11/17/2021,87355888
Upper middle income,,11/18/2021,88306606
Upper middle income,,11/19/2021,105473826
Upper middle income,,11/20/2021,105947238
Upper middle income,,11/21/2021,106238760
Upper middle income,,11/22/2021,107548805
Upper middle income,,11/23/2021,108295595
Upper middle income,,11/24/2021,109088453
Upper middle income,,11/25/2021,109985666
Upper middle income,,11/26/2021,110888651
Upper middle income,,11/27/2021,111580131
Upper middle income,,11/28/2021,112052288
Upper middle income,,11/29/2021,112563447
Upper middle income,,11/30/2021,113674689
Upper middle income,,12/1/2021,114637489
Upper middle income,,12/2/2021,115515162
Uruguay,URY,3/22/2021,1
Uruguay,URY,3/23/2021,1
Uruguay,URY,3/24/2021,1
Uruguay,URY,3/25/2021,1
Uruguay,URY,3/26/2021,1
Uruguay,URY,3/27/2021,1
Uruguay,URY,3/28/2021,1
Uruguay,URY,3/29/2021,2
Uruguay,URY,3/30/2021,2
Uruguay,URY,3/31/2021,2
Uruguay,URY,4/1/2021,2
Uruguay,URY,4/2/2021,2
Uruguay,URY,4/3/2021,2
Uruguay,URY,4/4/2021,2
Uruguay,URY,4/5/2021,2
Uruguay,URY,4/6/2021,3
Uruguay,URY,4/7/2021,4
Uruguay,URY,4/8/2021,5
Uruguay,URY,4/9/2021,6
Uruguay,URY,4/10/2021,6
Uruguay,URY,4/11/2021,6
Uruguay,URY,4/12/2021,7
Uruguay,URY,4/13/2021,8
Uruguay,URY,4/14/2021,9
Uruguay,URY,4/15/2021,9
Uruguay,URY,4/16/2021,10
Uruguay,URY,4/17/2021,10
Uruguay,URY,4/18/2021,10
Uruguay,URY,4/19/2021,10
Uruguay,URY,4/20/2021,12
Uruguay,URY,4/21/2021,12
Uruguay,URY,4/22/2021,13
Uruguay,URY,4/23/2021,13
Uruguay,URY,4/24/2021,13
Uruguay,URY,4/25/2021,14
Uruguay,URY,4/26/2021,14
Uruguay,URY,4/27/2021,15
Uruguay,URY,4/28/2021,16
Uruguay,URY,4/29/2021,18
Uruguay,URY,4/30/2021,18
Uruguay,URY,5/1/2021,18
Uruguay,URY,5/2/2021,18
Uruguay,URY,5/3/2021,22
Uruguay,URY,5/4/2021,22
Uruguay,URY,5/5/2021,23
Uruguay,URY,5/6/2021,26
Uruguay,URY,5/7/2021,26
Uruguay,URY,5/8/2021,26
Uruguay,URY,5/9/2021,26
Uruguay,URY,5/10/2021,26
Uruguay,URY,5/11/2021,27
Uruguay,URY,5/12/2021,30
Uruguay,URY,5/13/2021,31
Uruguay,URY,5/14/2021,35
Uruguay,URY,5/15/2021,36
Uruguay,URY,5/16/2021,36
Uruguay,URY,5/17/2021,38
Uruguay,URY,5/18/2021,39
Uruguay,URY,5/19/2021,41
Uruguay,URY,5/20/2021,44
Uruguay,URY,5/21/2021,46
Uruguay,URY,5/22/2021,47
Uruguay,URY,5/23/2021,47
Uruguay,URY,5/24/2021,49
Uruguay,URY,5/25/2021,50
Uruguay,URY,5/26/2021,51
Uruguay,URY,5/27/2021,54
Uruguay,URY,5/28/2021,54
Uruguay,URY,5/29/2021,56
Uruguay,URY,5/30/2021,57
Uruguay,URY,5/31/2021,58
Uruguay,URY,6/1/2021,61
Uruguay,URY,6/2/2021,63
Uruguay,URY,6/3/2021,68
Uruguay,URY,6/4/2021,73
Uruguay,URY,6/5/2021,75
Uruguay,URY,6/6/2021,83
Uruguay,URY,6/7/2021,83
Uruguay,URY,6/8/2021,85
Uruguay,URY,6/9/2021,86
Uruguay,URY,6/10/2021,87
Uruguay,URY,6/11/2021,88
Uruguay,URY,6/12/2021,90
Uruguay,URY,6/13/2021,93
Uruguay,URY,6/14/2021,94
Uruguay,URY,6/15/2021,96
Uruguay,URY,6/16/2021,100
Uruguay,URY,6/17/2021,106
Uruguay,URY,6/18/2021,107
Uruguay,URY,6/19/2021,108
Uruguay,URY,6/20/2021,109
Uruguay,URY,6/21/2021,115
Uruguay,URY,6/22/2021,124
Uruguay,URY,6/23/2021,129
Uruguay,URY,6/24/2021,144
Uruguay,URY,6/25/2021,157
Uruguay,URY,6/26/2021,168
Uruguay,URY,6/27/2021,173
Uruguay,URY,6/28/2021,182
Uruguay,URY,6/29/2021,190
Uruguay,URY,6/30/2021,205
Uruguay,URY,7/1/2021,223
Uruguay,URY,7/2/2021,242
Uruguay,URY,7/3/2021,250
Uruguay,URY,7/4/2021,251
Uruguay,URY,7/5/2021,268
Uruguay,URY,7/6/2021,285
Uruguay,URY,7/7/2021,306
Uruguay,URY,7/8/2021,319
Uruguay,URY,7/9/2021,333
Uruguay,URY,7/10/2021,358
Uruguay,URY,7/11/2021,367
Uruguay,URY,7/12/2021,386
Uruguay,URY,7/13/2021,401
Uruguay,URY,7/14/2021,429
Uruguay,URY,7/15/2021,459
Uruguay,URY,7/16/2021,484
Uruguay,URY,7/17/2021,486
Uruguay,URY,7/18/2021,511
Uruguay,URY,7/19/2021,534
Uruguay,URY,7/20/2021,564
Uruguay,URY,7/21/2021,582
Uruguay,URY,7/22/2021,594
Uruguay,URY,7/23/2021,623
Uruguay,URY,7/24/2021,636
Uruguay,URY,7/25/2021,643
Uruguay,URY,7/26/2021,666
Uruguay,URY,7/27/2021,686
Uruguay,URY,7/28/2021,733
Uruguay,URY,7/29/2021,783
Uruguay,URY,7/30/2021,944
Uruguay,URY,7/31/2021,963
Uruguay,URY,8/1/2021,974
Uruguay,URY,8/2/2021,1130
Uruguay,URY,8/3/2021,1246
Uruguay,URY,8/4/2021,1291
Uruguay,URY,8/5/2021,1350
Uruguay,URY,8/6/2021,1399
Uruguay,URY,8/7/2021,1424
Uruguay,URY,8/8/2021,1433
Uruguay,URY,8/9/2021,1503
Uruguay,URY,8/10/2021,1641
Uruguay,URY,8/11/2021,1762
Uruguay,URY,8/12/2021,3567
Uruguay,URY,8/13/2021,6743
Uruguay,URY,8/14/2021,7393
Uruguay,URY,8/15/2021,7407
Uruguay,URY,8/16/2021,37557
Uruguay,URY,8/17/2021,81752
Uruguay,URY,8/18/2021,124497
Uruguay,URY,8/19/2021,156582
Uruguay,URY,8/20/2021,180812
Uruguay,URY,8/21/2021,186811
Uruguay,URY,8/22/2021,186826
Uruguay,URY,8/23/2021,229352
Uruguay,URY,8/24/2021,264527
Uruguay,URY,8/25/2021,264546
Uruguay,URY,8/26/2021,313269
Uruguay,URY,8/27/2021,350125
Uruguay,URY,8/28/2021,355463
Uruguay,URY,8/29/2021,356210
Uruguay,URY,8/30/2021,399399
Uruguay,URY,8/31/2021,440901
Uruguay,URY,9/1/2021,483233
Uruguay,URY,9/2/2021,524437
Uruguay,URY,9/3/2021,563610
Uruguay,URY,9/4/2021,569458
Uruguay,URY,9/5/2021,569890
Uruguay,URY,9/6/2021,595461
Uruguay,URY,9/7/2021,624257
Uruguay,URY,9/8/2021,654149
Uruguay,URY,9/9/2021,686639
Uruguay,URY,9/10/2021,710461
Uruguay,URY,9/11/2021,711551
Uruguay,URY,9/12/2021,711554
Uruguay,URY,9/13/2021,721731
Uruguay,URY,9/14/2021,728445
Uruguay,URY,9/15/2021,732409
Uruguay,URY,9/16/2021,752279
Uruguay,URY,9/17/2021,781693
Uruguay,URY,9/18/2021,781861
Uruguay,URY,9/19/2021,781861
Uruguay,URY,9/20/2021,803199
Uruguay,URY,9/21/2021,827745
Uruguay,URY,9/22/2021,855963
Uruguay,URY,9/23/2021,883646
Uruguay,URY,9/24/2021,913852
Uruguay,URY,9/25/2021,914403
Uruguay,URY,9/26/2021,914868
Uruguay,URY,9/27/2021,937824
Uruguay,URY,9/28/2021,959097
Uruguay,URY,9/29/2021,981137
Uruguay,URY,9/30/2021,998582
Uruguay,URY,10/1/2021,1016190
Uruguay,URY,10/2/2021,1016714
Uruguay,URY,10/3/2021,1016981
Uruguay,URY,10/4/2021,1031046
Uruguay,URY,10/5/2021,1050095
Uruguay,URY,10/6/2021,1066391
Uruguay,URY,10/7/2021,1084141
Uruguay,URY,10/8/2021,1104017
Uruguay,URY,10/9/2021,1104516
Uruguay,URY,10/10/2021,1104775
Uruguay,URY,10/11/2021,1107876
Uruguay,URY,10/12/2021,1115573
Uruguay,URY,10/13/2021,1132714
Uruguay,URY,10/14/2021,1152419
Uruguay,URY,10/15/2021,1166088
Uruguay,URY,10/16/2021,1166180
Uruguay,URY,10/17/2021,1166191
Uruguay,URY,10/18/2021,1178685
Uruguay,URY,10/19/2021,1191548
Uruguay,URY,10/20/2021,1193461
Uruguay,URY,10/21/2021,1206025
Uruguay,URY,10/22/2021,1226470
Uruguay,URY,10/23/2021,1226475
Uruguay,URY,10/24/2021,1226496
Uruguay,URY,10/25/2021,1236353
Uruguay,URY,10/26/2021,1246494
Uruguay,URY,10/27/2021,1257372
Uruguay,URY,10/28/2021,1265773
Uruguay,URY,10/29/2021,1282592
Uruguay,URY,10/30/2021,1282764
Uruguay,URY,10/31/2021,1282764
Uruguay,URY,11/1/2021,1287148
Uruguay,URY,11/2/2021,1287152
Uruguay,URY,11/3/2021,1292489
Uruguay,URY,11/4/2021,1300015
Uruguay,URY,11/5/2021,1313142
Uruguay,URY,11/6/2021,1313381
Uruguay,URY,11/7/2021,1313381
Uruguay,URY,11/8/2021,1317221
Uruguay,URY,11/9/2021,1322489
Uruguay,URY,11/10/2021,1325517
Uruguay,URY,11/11/2021,1331124
Uruguay,URY,11/12/2021,1338505
Uruguay,URY,11/13/2021,1338566
Uruguay,URY,11/14/2021,1338566
Uruguay,URY,11/15/2021,1339644
Uruguay,URY,11/16/2021,1341127
Uruguay,URY,11/17/2021,1343052
Uruguay,URY,11/18/2021,1349770
Uruguay,URY,11/19/2021,1355636
Uruguay,URY,11/20/2021,1355641
Uruguay,URY,11/21/2021,1355641
Uruguay,URY,11/22/2021,1356534
Uruguay,URY,11/23/2021,1358600
Uruguay,URY,11/24/2021,1364138
Uruguay,URY,11/25/2021,1371930
Uruguay,URY,11/26/2021,1377944
Uruguay,URY,11/27/2021,1377976
Uruguay,URY,11/28/2021,1377981
Uruguay,URY,11/29/2021,1380414
Uruguay,URY,11/30/2021,1382508
Uruguay,URY,12/1/2021,1387990
Uruguay,URY,12/2/2021,1396395
Wales,,10/21/2021,322591
Wales,,10/22/2021,341174
Wales,,10/23/2021,351961
Wales,,10/24/2021,358507
Wales,,10/25/2021,380897
Wales,,10/26/2021,393210
Wales,,10/27/2021,407691
Wales,,10/28/2021,422545
Wales,,10/29/2021,436988
Wales,,10/30/2021,447974
Wales,,10/31/2021,454530
Wales,,11/1/2021,468264
Wales,,11/2/2021,484986
Wales,,11/3/2021,500324
Wales,,11/4/2021,516828
Wales,,11/5/2021,533564
Wales,,11/6/2021,546783
Wales,,11/7/2021,556713
Wales,,11/8/2021,570931
Wales,,11/9/2021,586953
Wales,,11/10/2021,604039
Wales,,11/11/2021,620989
Wales,,11/12/2021,637820
Wales,,11/13/2021,651135
Wales,,11/14/2021,661952
Wales,,11/15/2021,673731
Wales,,11/16/2021,690621
Wales,,11/17/2021,705553
Wales,,11/18/2021,723046
Wales,,11/19/2021,738685
Wales,,11/20/2021,751669
Wales,,11/21/2021,764366
Wales,,11/22/2021,776421
Wales,,11/23/2021,791337
Wales,,11/24/2021,806297
Wales,,11/25/2021,821698
Wales,,11/26/2021,837265
Wales,,11/27/2021,851896
Wales,,11/28/2021,866951
Wales,,11/29/2021,882643
Wales,,11/30/2021,899794
Wales,,12/1/2021,917022
World,OWID_WRL,12/29/2020,1
World,OWID_WRL,12/30/2020,1
World,OWID_WRL,12/31/2020,1
World,OWID_WRL,1/1/2021,2
World,OWID_WRL,1/2/2021,2
World,OWID_WRL,1/3/2021,2
World,OWID_WRL,1/4/2021,2
World,OWID_WRL,1/5/2021,2
World,OWID_WRL,1/6/2021,2
World,OWID_WRL,1/7/2021,2
World,OWID_WRL,1/8/2021,2
World,OWID_WRL,1/9/2021,2
World,OWID_WRL,1/10/2021,2
World,OWID_WRL,1/11/2021,2
World,OWID_WRL,1/12/2021,2
World,OWID_WRL,1/13/2021,2
World,OWID_WRL,1/14/2021,2
World,OWID_WRL,1/15/2021,2
World,OWID_WRL,1/16/2021,2
World,OWID_WRL,1/17/2021,3
World,OWID_WRL,1/18/2021,3
World,OWID_WRL,1/19/2021,4
World,OWID_WRL,1/20/2021,4
World,OWID_WRL,1/21/2021,5
World,OWID_WRL,1/22/2021,5
World,OWID_WRL,1/23/2021,5
World,OWID_WRL,1/24/2021,5
World,OWID_WRL,1/25/2021,6
World,OWID_WRL,1/26/2021,10
World,OWID_WRL,1/27/2021,10
World,OWID_WRL,1/28/2021,10
World,OWID_WRL,1/29/2021,10
World,OWID_WRL,1/30/2021,10
World,OWID_WRL,1/31/2021,10
World,OWID_WRL,2/1/2021,11
World,OWID_WRL,2/2/2021,40
World,OWID_WRL,2/3/2021,40
World,OWID_WRL,2/4/2021,41
World,OWID_WRL,2/5/2021,41
World,OWID_WRL,2/6/2021,42
World,OWID_WRL,2/7/2021,42
World,OWID_WRL,2/8/2021,42
World,OWID_WRL,2/9/2021,44
World,OWID_WRL,2/10/2021,45
World,OWID_WRL,2/11/2021,48
World,OWID_WRL,2/12/2021,50
World,OWID_WRL,2/13/2021,50
World,OWID_WRL,2/14/2021,50
World,OWID_WRL,2/15/2021,50
World,OWID_WRL,2/16/2021,81
World,OWID_WRL,2/17/2021,82
World,OWID_WRL,2/18/2021,83
World,OWID_WRL,2/19/2021,85
World,OWID_WRL,2/20/2021,89
World,OWID_WRL,2/21/2021,90
World,OWID_WRL,2/22/2021,95
World,OWID_WRL,2/23/2021,98
World,OWID_WRL,2/24/2021,103
